index,time
5100,2013-12-18T12:00:00.000000000
1578,2004-04-27T12:00:00.000000000
1615,2004-06-03T12:00:00.000000000
4231,2011-08-02T12:00:00.000000000
2700,2007-05-24T12:00:00.000000000
3252,2008-11-26T12:00:00.000000000
1263,2003-06-17T12:00:00.000000000
5470,2014-12-23T12:00:00.000000000
999,2002-09-26T12:00:00.000000000
5800,2015-11-18T12:00:00.000000000
5479,2015-01-01T12:00:00.000000000
4872,2013-05-04T12:00:00.000000000
4535,2012-06-01T12:00:00.000000000
4928,2013-06-29T12:00:00.000000000
5165,2014-02-21T12:00:00.000000000
5299,2014-07-05T12:00:00.000000000
3481,2009-07-13T12:00:00.000000000
5113,2013-12-31T12:00:00.000000000
4393,2012-01-11T12:00:00.000000000
4384,2012-01-02T12:00:00.000000000
2519,2006-11-24T12:00:00.000000000
3982,2010-11-26T12:00:00.000000000
3977,2010-11-21T12:00:00.000000000
368,2001-01-03T12:00:00.000000000
5633,2015-06-04T12:00:00.000000000
1151,2003-02-25T12:00:00.000000000
2410,2006-08-07T12:00:00.000000000
3315,2009-01-28T12:00:00.000000000
1962,2005-05-16T12:00:00.000000000
2328,2006-05-17T12:00:00.000000000
3362,2009-03-16T12:00:00.000000000
3524,2009-08-25T12:00:00.000000000
108,2000-04-18T12:00:00.000000000
174,2000-06-23T12:00:00.000000000
3630,2009-12-09T12:00:00.000000000
3625,2009-12-04T12:00:00.000000000
1598,2004-05-17T12:00:00.000000000
1360,2003-09-22T12:00:00.000000000
2117,2005-10-18T12:00:00.000000000
4365,2011-12-14T12:00:00.000000000
5084,2013-12-02T12:00:00.000000000
5687,2015-07-28T12:00:00.000000000
4833,2013-03-26T12:00:00.000000000
2409,2006-08-06T12:00:00.000000000
1164,2003-03-10T12:00:00.000000000
3733,2010-03-22T12:00:00.000000000
476,2001-04-21T12:00:00.000000000
4741,2012-12-24T12:00:00.000000000
4351,2011-11-30T12:00:00.000000000
1616,2004-06-04T12:00:00.000000000
312,2000-11-08T12:00:00.000000000
4060,2011-02-12T12:00:00.000000000
508,2001-05-23T12:00:00.000000000
166,2000-06-15T12:00:00.000000000
4230,2011-08-01T12:00:00.000000000
2135,2005-11-05T12:00:00.000000000
1024,2002-10-21T12:00:00.000000000
3479,2009-07-11T12:00:00.000000000
1119,2003-01-24T12:00:00.000000000
3833,2010-06-30T12:00:00.000000000
103,2000-04-13T12:00:00.000000000
5256,2014-05-23T12:00:00.000000000
2284,2006-04-03T12:00:00.000000000
3926,2010-10-01T12:00:00.000000000
2157,2005-11-27T12:00:00.000000000
5513,2015-02-04T12:00:00.000000000
5180,2014-03-08T12:00:00.000000000
1752,2004-10-18T12:00:00.000000000
4088,2011-03-12T12:00:00.000000000
2915,2007-12-25T12:00:00.000000000
2997,2008-03-16T12:00:00.000000000
3891,2010-08-27T12:00:00.000000000
4317,2011-10-27T12:00:00.000000000
1658,2004-07-16T12:00:00.000000000
5214,2014-04-11T12:00:00.000000000
3388,2009-04-11T12:00:00.000000000
1583,2004-05-02T12:00:00.000000000
1859,2005-02-02T12:00:00.000000000
5478,2014-12-31T12:00:00.000000000
3872,2010-08-08T12:00:00.000000000
725,2001-12-26T12:00:00.000000000
3857,2010-07-24T12:00:00.000000000
3095,2008-06-22T12:00:00.000000000
4290,2011-09-30T12:00:00.000000000
3834,2010-07-01T12:00:00.000000000
1951,2005-05-05T12:00:00.000000000
5627,2015-05-29T12:00:00.000000000
2215,2006-01-24T12:00:00.000000000
4661,2012-10-05T12:00:00.000000000
31,2000-02-01T12:00:00.000000000
1225,2003-05-10T12:00:00.000000000
937,2002-07-26T12:00:00.000000000
1822,2004-12-27T12:00:00.000000000
5384,2014-09-28T12:00:00.000000000
4506,2012-05-03T12:00:00.000000000
752,2002-01-22T12:00:00.000000000
2344,2006-06-02T12:00:00.000000000
309,2000-11-05T12:00:00.000000000
3288,2009-01-01T12:00:00.000000000
3119,2008-07-16T12:00:00.000000000
503,2001-05-18T12:00:00.000000000
2170,2005-12-10T12:00:00.000000000
3607,2009-11-16T12:00:00.000000000
4643,2012-09-17T12:00:00.000000000
4387,2012-01-05T12:00:00.000000000
2464,2006-09-30T12:00:00.000000000
495,2001-05-10T12:00:00.000000000
1405,2003-11-06T12:00:00.000000000
4073,2011-02-25T12:00:00.000000000
205,2000-07-24T12:00:00.000000000
3570,2009-10-10T12:00:00.000000000
701,2001-12-02T12:00:00.000000000
3659,2010-01-07T12:00:00.000000000
305,2000-11-01T12:00:00.000000000
1849,2005-01-23T12:00:00.000000000
4055,2011-02-07T12:00:00.000000000
4604,2012-08-09T12:00:00.000000000
2792,2007-08-24T12:00:00.000000000
1061,2002-11-27T12:00:00.000000000
3185,2008-09-20T12:00:00.000000000
3632,2009-12-11T12:00:00.000000000
2882,2007-11-22T12:00:00.000000000
4940,2013-07-11T12:00:00.000000000
1538,2004-03-18T12:00:00.000000000
1340,2003-09-02T12:00:00.000000000
1108,2003-01-13T12:00:00.000000000
4967,2013-08-07T12:00:00.000000000
4553,2012-06-19T12:00:00.000000000
679,2001-11-10T12:00:00.000000000
5101,2013-12-19T12:00:00.000000000
2559,2007-01-03T12:00:00.000000000
3919,2010-09-24T12:00:00.000000000
565,2001-07-19T12:00:00.000000000
2678,2007-05-02T12:00:00.000000000
2980,2008-02-28T12:00:00.000000000
1532,2004-03-12T12:00:00.000000000
680,2001-11-11T12:00:00.000000000
3552,2009-09-22T12:00:00.000000000
2107,2005-10-08T12:00:00.000000000
5013,2013-09-22T12:00:00.000000000
278,2000-10-05T12:00:00.000000000
1992,2005-06-15T12:00:00.000000000
4303,2011-10-13T12:00:00.000000000
1204,2003-04-19T12:00:00.000000000
2263,2006-03-13T12:00:00.000000000
289,2000-10-16T12:00:00.000000000
1858,2005-02-01T12:00:00.000000000
535,2001-06-19T12:00:00.000000000
1559,2004-04-08T12:00:00.000000000
993,2002-09-20T12:00:00.000000000
1187,2003-04-02T12:00:00.000000000
188,2000-07-07T12:00:00.000000000
3950,2010-10-25T12:00:00.000000000
5676,2015-07-17T12:00:00.000000000
3904,2010-09-09T12:00:00.000000000
4110,2011-04-03T12:00:00.000000000
706,2001-12-07T12:00:00.000000000
4681,2012-10-25T12:00:00.000000000
420,2001-02-24T12:00:00.000000000
270,2000-09-27T12:00:00.000000000
2450,2006-09-16T12:00:00.000000000
2622,2007-03-07T12:00:00.000000000
2890,2007-11-30T12:00:00.000000000
2118,2005-10-19T12:00:00.000000000
4537,2012-06-03T12:00:00.000000000
1170,2003-03-16T12:00:00.000000000
2629,2007-03-14T12:00:00.000000000
220,2000-08-08T12:00:00.000000000
2008,2005-07-01T12:00:00.000000000
627,2001-09-19T12:00:00.000000000
5440,2014-11-23T12:00:00.000000000
83,2000-03-24T12:00:00.000000000
5553,2015-03-16T12:00:00.000000000
790,2002-03-01T12:00:00.000000000
2689,2007-05-13T12:00:00.000000000
5136,2014-01-23T12:00:00.000000000
551,2001-07-05T12:00:00.000000000
2057,2005-08-19T12:00:00.000000000
4589,2012-07-25T12:00:00.000000000
198,2000-07-17T12:00:00.000000000
4713,2012-11-26T12:00:00.000000000
3994,2010-12-08T12:00:00.000000000
4098,2011-03-22T12:00:00.000000000
2722,2007-06-15T12:00:00.000000000
2462,2006-09-28T12:00:00.000000000
5213,2014-04-10T12:00:00.000000000
650,2001-10-12T12:00:00.000000000
5094,2013-12-12T12:00:00.000000000
708,2001-12-09T12:00:00.000000000
3956,2010-10-31T12:00:00.000000000
5267,2014-06-03T12:00:00.000000000
4314,2011-10-24T12:00:00.000000000
3357,2009-03-11T12:00:00.000000000
5151,2014-02-07T12:00:00.000000000
4502,2012-04-29T12:00:00.000000000
3010,2008-03-29T12:00:00.000000000
1424,2003-11-25T12:00:00.000000000
1216,2003-05-01T12:00:00.000000000
4456,2012-03-14T12:00:00.000000000
2585,2007-01-29T12:00:00.000000000
314,2000-11-10T12:00:00.000000000
2579,2007-01-23T12:00:00.000000000
2218,2006-01-27T12:00:00.000000000
4145,2011-05-08T12:00:00.000000000
1427,2003-11-28T12:00:00.000000000
4620,2012-08-25T12:00:00.000000000
5841,2015-12-29T12:00:00.000000000
4556,2012-06-22T12:00:00.000000000
960,2002-08-18T12:00:00.000000000
3898,2010-09-03T12:00:00.000000000
1114,2003-01-19T12:00:00.000000000
4296,2011-10-06T12:00:00.000000000
3107,2008-07-04T12:00:00.000000000
684,2001-11-15T12:00:00.000000000
5508,2015-01-30T12:00:00.000000000
2572,2007-01-16T12:00:00.000000000
2146,2005-11-16T12:00:00.000000000
326,2000-11-22T12:00:00.000000000
4881,2013-05-13T12:00:00.000000000
5822,2015-12-10T12:00:00.000000000
3341,2009-02-23T12:00:00.000000000
3832,2010-06-29T12:00:00.000000000
3286,2008-12-30T12:00:00.000000000
348,2000-12-14T12:00:00.000000000
1626,2004-06-14T12:00:00.000000000
3742,2010-03-31T12:00:00.000000000
871,2002-05-21T12:00:00.000000000
2802,2007-09-03T12:00:00.000000000
5408,2014-10-22T12:00:00.000000000
2809,2007-09-10T12:00:00.000000000
4041,2011-01-24T12:00:00.000000000
5135,2014-01-22T12:00:00.000000000
3203,2008-10-08T12:00:00.000000000
494,2001-05-09T12:00:00.000000000
4709,2012-11-22T12:00:00.000000000
3842,2010-07-09T12:00:00.000000000
4532,2012-05-29T12:00:00.000000000
1270,2003-06-24T12:00:00.000000000
2509,2006-11-14T12:00:00.000000000
4827,2013-03-20T12:00:00.000000000
618,2001-09-10T12:00:00.000000000
5000,2013-09-09T12:00:00.000000000
2476,2006-10-12T12:00:00.000000000
2110,2005-10-11T12:00:00.000000000
4125,2011-04-18T12:00:00.000000000
1413,2003-11-14T12:00:00.000000000
3050,2008-05-08T12:00:00.000000000
4359,2011-12-08T12:00:00.000000000
869,2002-05-19T12:00:00.000000000
2006,2005-06-29T12:00:00.000000000
3970,2010-11-14T12:00:00.000000000
356,2000-12-22T12:00:00.000000000
1162,2003-03-08T12:00:00.000000000
4434,2012-02-21T12:00:00.000000000
3750,2010-04-08T12:00:00.000000000
1890,2005-03-05T12:00:00.000000000
579,2001-08-02T12:00:00.000000000
5143,2014-01-30T12:00:00.000000000
862,2002-05-12T12:00:00.000000000
4574,2012-07-10T12:00:00.000000000
4523,2012-05-20T12:00:00.000000000
1116,2003-01-21T12:00:00.000000000
2598,2007-02-11T12:00:00.000000000
4494,2012-04-21T12:00:00.000000000
5374,2014-09-18T12:00:00.000000000
3384,2009-04-07T12:00:00.000000000
5163,2014-02-19T12:00:00.000000000
5178,2014-03-06T12:00:00.000000000
2273,2006-03-23T12:00:00.000000000
5670,2015-07-11T12:00:00.000000000
3606,2009-11-15T12:00:00.000000000
5605,2015-05-07T12:00:00.000000000
2052,2005-08-14T12:00:00.000000000
1776,2004-11-11T12:00:00.000000000
3090,2008-06-17T12:00:00.000000000
5422,2014-11-05T12:00:00.000000000
5711,2015-08-21T12:00:00.000000000
490,2001-05-05T12:00:00.000000000
1006,2002-10-03T12:00:00.000000000
5499,2015-01-21T12:00:00.000000000
1417,2003-11-18T12:00:00.000000000
1113,2003-01-18T12:00:00.000000000
2886,2007-11-26T12:00:00.000000000
1552,2004-04-01T12:00:00.000000000
4993,2013-09-02T12:00:00.000000000
5432,2014-11-15T12:00:00.000000000
433,2001-03-09T12:00:00.000000000
4279,2011-09-19T12:00:00.000000000
2927,2008-01-06T12:00:00.000000000
3101,2008-06-28T12:00:00.000000000
4338,2011-11-17T12:00:00.000000000
5838,2015-12-26T12:00:00.000000000
3905,2010-09-10T12:00:00.000000000
1102,2003-01-07T12:00:00.000000000
2864,2007-11-04T12:00:00.000000000
4561,2012-06-27T12:00:00.000000000
194,2000-07-13T12:00:00.000000000
615,2001-09-07T12:00:00.000000000
643,2001-10-05T12:00:00.000000000
4092,2011-03-16T12:00:00.000000000
4941,2013-07-12T12:00:00.000000000
330,2000-11-26T12:00:00.000000000
3616,2009-11-25T12:00:00.000000000
2942,2008-01-21T12:00:00.000000000
5046,2013-10-25T12:00:00.000000000
483,2001-04-28T12:00:00.000000000
2333,2006-05-22T12:00:00.000000000
2059,2005-08-21T12:00:00.000000000
3694,2010-02-11T12:00:00.000000000
32,2000-02-02T12:00:00.000000000
3931,2010-10-06T12:00:00.000000000
3390,2009-04-13T12:00:00.000000000
1444,2003-12-15T12:00:00.000000000
2272,2006-03-22T12:00:00.000000000
5698,2015-08-08T12:00:00.000000000
1705,2004-09-01T12:00:00.000000000
2264,2006-03-14T12:00:00.000000000
2440,2006-09-06T12:00:00.000000000
5669,2015-07-10T12:00:00.000000000
1401,2003-11-02T12:00:00.000000000
3163,2008-08-29T12:00:00.000000000
170,2000-06-19T12:00:00.000000000
540,2001-06-24T12:00:00.000000000
3082,2008-06-09T12:00:00.000000000
4375,2011-12-24T12:00:00.000000000
3279,2008-12-23T12:00:00.000000000
2569,2007-01-13T12:00:00.000000000
674,2001-11-05T12:00:00.000000000
4669,2012-10-13T12:00:00.000000000
2767,2007-07-30T12:00:00.000000000
1815,2004-12-20T12:00:00.000000000
2100,2005-10-01T12:00:00.000000000
2954,2008-02-02T12:00:00.000000000
2101,2005-10-02T12:00:00.000000000
4950,2013-07-21T12:00:00.000000000
2650,2007-04-04T12:00:00.000000000
1548,2004-03-28T12:00:00.000000000
4949,2013-07-20T12:00:00.000000000
355,2000-12-21T12:00:00.000000000
2549,2006-12-24T12:00:00.000000000
3207,2008-10-12T12:00:00.000000000
5174,2014-03-02T12:00:00.000000000
4157,2011-05-20T12:00:00.000000000
1051,2002-11-17T12:00:00.000000000
5706,2015-08-16T12:00:00.000000000
1751,2004-10-17T12:00:00.000000000
2330,2006-05-19T12:00:00.000000000
1772,2004-11-07T12:00:00.000000000
1196,2003-04-11T12:00:00.000000000
1878,2005-02-21T12:00:00.000000000
2016,2005-07-09T12:00:00.000000000
2005,2005-06-28T12:00:00.000000000
4295,2011-10-05T12:00:00.000000000
1482,2004-01-22T12:00:00.000000000
328,2000-11-24T12:00:00.000000000
648,2001-10-10T12:00:00.000000000
2364,2006-06-22T12:00:00.000000000
1123,2003-01-28T12:00:00.000000000
5543,2015-03-06T12:00:00.000000000
5546,2015-03-09T12:00:00.000000000
2687,2007-05-11T12:00:00.000000000
5382,2014-09-26T12:00:00.000000000
5075,2013-11-23T12:00:00.000000000
1259,2003-06-13T12:00:00.000000000
2877,2007-11-17T12:00:00.000000000
3187,2008-09-22T12:00:00.000000000
1519,2004-02-28T12:00:00.000000000
1378,2003-10-10T12:00:00.000000000
4634,2012-09-08T12:00:00.000000000
1023,2002-10-20T12:00:00.000000000
2751,2007-07-14T12:00:00.000000000
4307,2011-10-17T12:00:00.000000000
912,2002-07-01T12:00:00.000000000
3820,2010-06-17T12:00:00.000000000
1675,2004-08-02T12:00:00.000000000
1746,2004-10-12T12:00:00.000000000
3523,2009-08-24T12:00:00.000000000
1736,2004-10-02T12:00:00.000000000
1629,2004-06-17T12:00:00.000000000
4997,2013-09-06T12:00:00.000000000
430,2001-03-06T12:00:00.000000000
1808,2004-12-13T12:00:00.000000000
3439,2009-06-01T12:00:00.000000000
5608,2015-05-10T12:00:00.000000000
5121,2014-01-08T12:00:00.000000000
3270,2008-12-14T12:00:00.000000000
2222,2006-01-31T12:00:00.000000000
3070,2008-05-28T12:00:00.000000000
3053,2008-05-11T12:00:00.000000000
5212,2014-04-09T12:00:00.000000000
5514,2015-02-05T12:00:00.000000000
5189,2014-03-17T12:00:00.000000000
1995,2005-06-18T12:00:00.000000000
4578,2012-07-14T12:00:00.000000000
2224,2006-02-02T12:00:00.000000000
1106,2003-01-11T12:00:00.000000000
3841,2010-07-08T12:00:00.000000000
818,2002-03-29T12:00:00.000000000
4241,2011-08-12T12:00:00.000000000
1697,2004-08-24T12:00:00.000000000
3102,2008-06-29T12:00:00.000000000
136,2000-05-16T12:00:00.000000000
5692,2015-08-02T12:00:00.000000000
2764,2007-07-27T12:00:00.000000000
5181,2014-03-09T12:00:00.000000000
1180,2003-03-26T12:00:00.000000000
3250,2008-11-24T12:00:00.000000000
888,2002-06-07T12:00:00.000000000
2418,2006-08-15T12:00:00.000000000
4983,2013-08-23T12:00:00.000000000
817,2002-03-28T12:00:00.000000000
1111,2003-01-16T12:00:00.000000000
4836,2013-03-29T12:00:00.000000000
4308,2011-10-18T12:00:00.000000000
3554,2009-09-24T12:00:00.000000000
1264,2003-06-18T12:00:00.000000000
4405,2012-01-23T12:00:00.000000000
1739,2004-10-05T12:00:00.000000000
2342,2006-05-31T12:00:00.000000000
353,2000-12-19T12:00:00.000000000
4805,2013-02-26T12:00:00.000000000
2550,2006-12-25T12:00:00.000000000
4086,2011-03-10T12:00:00.000000000
1489,2004-01-29T12:00:00.000000000
3737,2010-03-26T12:00:00.000000000
1228,2003-05-13T12:00:00.000000000
4447,2012-03-05T12:00:00.000000000
5634,2015-06-05T12:00:00.000000000
52,2000-02-22T12:00:00.000000000
2952,2008-01-31T12:00:00.000000000
3732,2010-03-21T12:00:00.000000000
5241,2014-05-08T12:00:00.000000000
4717,2012-11-30T12:00:00.000000000
1589,2004-05-08T12:00:00.000000000
1479,2004-01-19T12:00:00.000000000
1469,2004-01-09T12:00:00.000000000
2078,2005-09-09T12:00:00.000000000
3265,2008-12-09T12:00:00.000000000
5755,2015-10-04T12:00:00.000000000
4695,2012-11-08T12:00:00.000000000
436,2001-03-12T12:00:00.000000000
4889,2013-05-21T12:00:00.000000000
1588,2004-05-07T12:00:00.000000000
4299,2011-10-09T12:00:00.000000000
1590,2004-05-09T12:00:00.000000000
3071,2008-05-29T12:00:00.000000000
973,2002-08-31T12:00:00.000000000
3881,2010-08-17T12:00:00.000000000
3392,2009-04-15T12:00:00.000000000
4990,2013-08-30T12:00:00.000000000
2231,2006-02-09T12:00:00.000000000
4527,2012-05-24T12:00:00.000000000
1497,2004-02-06T12:00:00.000000000
449,2001-03-25T12:00:00.000000000
5565,2015-03-28T12:00:00.000000000
5247,2014-05-14T12:00:00.000000000
2833,2007-10-04T12:00:00.000000000
1551,2004-03-31T12:00:00.000000000
4806,2013-02-27T12:00:00.000000000
2092,2005-09-23T12:00:00.000000000
2015,2005-07-08T12:00:00.000000000
3816,2010-06-13T12:00:00.000000000
5643,2015-06-14T12:00:00.000000000
4253,2011-08-24T12:00:00.000000000
3307,2009-01-20T12:00:00.000000000
941,2002-07-30T12:00:00.000000000
801,2002-03-12T12:00:00.000000000
2369,2006-06-27T12:00:00.000000000
3112,2008-07-09T12:00:00.000000000
256,2000-09-13T12:00:00.000000000
5731,2015-09-10T12:00:00.000000000
1767,2004-11-02T12:00:00.000000000
3896,2010-09-01T12:00:00.000000000
2921,2007-12-31T12:00:00.000000000
4626,2012-08-31T12:00:00.000000000
4584,2012-07-20T12:00:00.000000000
112,2000-04-22T12:00:00.000000000
2311,2006-04-30T12:00:00.000000000
56,2000-02-26T12:00:00.000000000
1309,2003-08-02T12:00:00.000000000
695,2001-11-26T12:00:00.000000000
5395,2014-10-09T12:00:00.000000000
1227,2003-05-12T12:00:00.000000000
5786,2015-11-04T12:00:00.000000000
276,2000-10-03T12:00:00.000000000
2516,2006-11-21T12:00:00.000000000
4358,2011-12-07T12:00:00.000000000
682,2001-11-13T12:00:00.000000000
2966,2008-02-14T12:00:00.000000000
4217,2011-07-19T12:00:00.000000000
1137,2003-02-11T12:00:00.000000000
3547,2009-09-17T12:00:00.000000000
1346,2003-09-08T12:00:00.000000000
2905,2007-12-15T12:00:00.000000000
2788,2007-08-20T12:00:00.000000000
4663,2012-10-07T12:00:00.000000000
2384,2006-07-12T12:00:00.000000000
3711,2010-02-28T12:00:00.000000000
3074,2008-06-01T12:00:00.000000000
3075,2008-06-02T12:00:00.000000000
5596,2015-04-28T12:00:00.000000000
2602,2007-02-15T12:00:00.000000000
5400,2014-10-14T12:00:00.000000000
81,2000-03-22T12:00:00.000000000
1972,2005-05-26T12:00:00.000000000
1714,2004-09-10T12:00:00.000000000
3866,2010-08-02T12:00:00.000000000
4518,2012-05-15T12:00:00.000000000
4081,2011-03-05T12:00:00.000000000
1610,2004-05-29T12:00:00.000000000
3062,2008-05-20T12:00:00.000000000
3066,2008-05-24T12:00:00.000000000
5709,2015-08-19T12:00:00.000000000
665,2001-10-27T12:00:00.000000000
2194,2006-01-03T12:00:00.000000000
4698,2012-11-11T12:00:00.000000000
4970,2013-08-10T12:00:00.000000000
1017,2002-10-14T12:00:00.000000000
557,2001-07-11T12:00:00.000000000
3580,2009-10-20T12:00:00.000000000
1207,2003-04-22T12:00:00.000000000
2860,2007-10-31T12:00:00.000000000
1510,2004-02-19T12:00:00.000000000
3849,2010-07-16T12:00:00.000000000
266,2000-09-23T12:00:00.000000000
1909,2005-03-24T12:00:00.000000000
5718,2015-08-28T12:00:00.000000000
3691,2010-02-08T12:00:00.000000000
4591,2012-07-27T12:00:00.000000000
3767,2010-04-25T12:00:00.000000000
3039,2008-04-27T12:00:00.000000000
1784,2004-11-19T12:00:00.000000000
1237,2003-05-22T12:00:00.000000000
4863,2013-04-25T12:00:00.000000000
2841,2007-10-12T12:00:00.000000000
5764,2015-10-13T12:00:00.000000000
2186,2005-12-26T12:00:00.000000000
3263,2008-12-07T12:00:00.000000000
908,2002-06-27T12:00:00.000000000
5456,2014-12-09T12:00:00.000000000
1522,2004-03-02T12:00:00.000000000
835,2002-04-15T12:00:00.000000000
358,2000-12-24T12:00:00.000000000
138,2000-05-18T12:00:00.000000000
1556,2004-04-05T12:00:00.000000000
1003,2002-09-30T12:00:00.000000000
382,2001-01-17T12:00:00.000000000
2640,2007-03-25T12:00:00.000000000
761,2002-01-31T12:00:00.000000000
3409,2009-05-02T12:00:00.000000000
2794,2007-08-26T12:00:00.000000000
4722,2012-12-05T12:00:00.000000000
4602,2012-08-07T12:00:00.000000000
1402,2003-11-03T12:00:00.000000000
5811,2015-11-29T12:00:00.000000000
1932,2005-04-16T12:00:00.000000000
3033,2008-04-21T12:00:00.000000000
4938,2013-07-09T12:00:00.000000000
5404,2014-10-18T12:00:00.000000000
2671,2007-04-25T12:00:00.000000000
3660,2010-01-08T12:00:00.000000000
796,2002-03-07T12:00:00.000000000
2416,2006-08-13T12:00:00.000000000
3542,2009-09-12T12:00:00.000000000
4269,2011-09-09T12:00:00.000000000
785,2002-02-24T12:00:00.000000000
2742,2007-07-05T12:00:00.000000000
5369,2014-09-13T12:00:00.000000000
2217,2006-01-26T12:00:00.000000000
3826,2010-06-23T12:00:00.000000000
4708,2012-11-21T12:00:00.000000000
3316,2009-01-29T12:00:00.000000000
5831,2015-12-19T12:00:00.000000000
4507,2012-05-04T12:00:00.000000000
910,2002-06-29T12:00:00.000000000
2172,2005-12-12T12:00:00.000000000
3328,2009-02-10T12:00:00.000000000
2309,2006-04-28T12:00:00.000000000
2495,2006-10-31T12:00:00.000000000
4075,2011-02-27T12:00:00.000000000
1178,2003-03-24T12:00:00.000000000
4394,2012-01-12T12:00:00.000000000
3846,2010-07-13T12:00:00.000000000
2873,2007-11-13T12:00:00.000000000
3116,2008-07-13T12:00:00.000000000
5571,2015-04-03T12:00:00.000000000
4476,2012-04-03T12:00:00.000000000
2879,2007-11-19T12:00:00.000000000
1415,2003-11-16T12:00:00.000000000
2372,2006-06-30T12:00:00.000000000
4121,2011-04-14T12:00:00.000000000
2812,2007-09-13T12:00:00.000000000
4219,2011-07-21T12:00:00.000000000
4078,2011-03-02T12:00:00.000000000
1502,2004-02-11T12:00:00.000000000
2944,2008-01-23T12:00:00.000000000
3887,2010-08-23T12:00:00.000000000
2011,2005-07-04T12:00:00.000000000
4424,2012-02-11T12:00:00.000000000
2903,2007-12-13T12:00:00.000000000
4877,2013-05-09T12:00:00.000000000
4411,2012-01-29T12:00:00.000000000
5097,2013-12-15T12:00:00.000000000
6,2000-01-07T12:00:00.000000000
2487,2006-10-23T12:00:00.000000000
678,2001-11-09T12:00:00.000000000
5375,2014-09-19T12:00:00.000000000
4482,2012-04-09T12:00:00.000000000
4794,2013-02-15T12:00:00.000000000
5372,2014-09-16T12:00:00.000000000
1064,2002-11-30T12:00:00.000000000
3527,2009-08-28T12:00:00.000000000
2242,2006-02-20T12:00:00.000000000
1474,2004-01-14T12:00:00.000000000
4331,2011-11-10T12:00:00.000000000
2021,2005-07-14T12:00:00.000000000
4597,2012-08-02T12:00:00.000000000
2467,2006-10-03T12:00:00.000000000
2600,2007-02-13T12:00:00.000000000
1130,2003-02-04T12:00:00.000000000
1461,2004-01-01T12:00:00.000000000
3235,2008-11-09T12:00:00.000000000
5288,2014-06-24T12:00:00.000000000
3128,2008-07-25T12:00:00.000000000
222,2000-08-10T12:00:00.000000000
5417,2014-10-31T12:00:00.000000000
48,2000-02-18T12:00:00.000000000
573,2001-07-27T12:00:00.000000000
1236,2003-05-21T12:00:00.000000000
4441,2012-02-28T12:00:00.000000000
5662,2015-07-03T12:00:00.000000000
5250,2014-05-17T12:00:00.000000000
5555,2015-03-18T12:00:00.000000000
1104,2003-01-09T12:00:00.000000000
2305,2006-04-24T12:00:00.000000000
4596,2012-08-01T12:00:00.000000000
1935,2005-04-19T12:00:00.000000000
386,2001-01-21T12:00:00.000000000
1701,2004-08-28T12:00:00.000000000
1628,2004-06-16T12:00:00.000000000
3023,2008-04-11T12:00:00.000000000
5110,2013-12-28T12:00:00.000000000
1563,2004-04-12T12:00:00.000000000
3382,2009-04-05T12:00:00.000000000
209,2000-07-28T12:00:00.000000000
1289,2003-07-13T12:00:00.000000000
4710,2012-11-23T12:00:00.000000000
5726,2015-09-05T12:00:00.000000000
1842,2005-01-16T12:00:00.000000000
2497,2006-11-02T12:00:00.000000000
5044,2013-10-23T12:00:00.000000000
3438,2009-05-31T12:00:00.000000000
958,2002-08-16T12:00:00.000000000
1793,2004-11-28T12:00:00.000000000
2088,2005-09-19T12:00:00.000000000
331,2000-11-27T12:00:00.000000000
3154,2008-08-20T12:00:00.000000000
3671,2010-01-19T12:00:00.000000000
4572,2012-07-08T12:00:00.000000000
2459,2006-09-25T12:00:00.000000000
1774,2004-11-09T12:00:00.000000000
4094,2011-03-18T12:00:00.000000000
3182,2008-09-17T12:00:00.000000000
4390,2012-01-08T12:00:00.000000000
4742,2012-12-25T12:00:00.000000000
3560,2009-09-30T12:00:00.000000000
1710,2004-09-06T12:00:00.000000000
5392,2014-10-06T12:00:00.000000000
1366,2003-09-28T12:00:00.000000000
3821,2010-06-18T12:00:00.000000000
4083,2011-03-07T12:00:00.000000000
5091,2013-12-09T12:00:00.000000000
1952,2005-05-06T12:00:00.000000000
3026,2008-04-14T12:00:00.000000000
3988,2010-12-02T12:00:00.000000000
2036,2005-07-29T12:00:00.000000000
3774,2010-05-02T12:00:00.000000000
5617,2015-05-19T12:00:00.000000000
3984,2010-11-28T12:00:00.000000000
0,2000-01-01T12:00:00.000000000
2174,2005-12-14T12:00:00.000000000
1356,2003-09-18T12:00:00.000000000
4347,2011-11-26T12:00:00.000000000
4812,2013-03-05T12:00:00.000000000
2986,2008-03-05T12:00:00.000000000
5713,2015-08-23T12:00:00.000000000
3161,2008-08-27T12:00:00.000000000
1812,2004-12-17T12:00:00.000000000
3413,2009-05-06T12:00:00.000000000
4549,2012-06-15T12:00:00.000000000
816,2002-03-27T12:00:00.000000000
1800,2004-12-05T12:00:00.000000000
2280,2006-03-30T12:00:00.000000000
3539,2009-09-09T12:00:00.000000000
4515,2012-05-12T12:00:00.000000000
3651,2009-12-30T12:00:00.000000000
3639,2009-12-18T12:00:00.000000000
3130,2008-07-27T12:00:00.000000000
4054,2011-02-06T12:00:00.000000000
4181,2011-06-13T12:00:00.000000000
554,2001-07-08T12:00:00.000000000
1159,2003-03-05T12:00:00.000000000
1213,2003-04-28T12:00:00.000000000
2960,2008-02-08T12:00:00.000000000
1325,2003-08-18T12:00:00.000000000
